Frames,ThreadId,igToMmMsg_Send,Time,SensorId,RequestId,X,Y,Z,Roll,Pitch,Yaw,X Vel,Y Vel,Z Vel,RollVel,PitchVel,YawVel
1060,140610502421504,false,1788547950.320,2,20671,-607.72,-311.32,-137.89,-108.95,-21.48,-3.18,0.00,0.00,0.00,180.00,180.00,180.00
1061,140610502421504,true,1788547950.335426,2,20671,35.27,-116.64,15000.00,0.00,-21.35,108.95,0.0,0.0,0.0,0.0,0.0,0.0
1061,140610502421504,false,1788547950.336,2,20672,-610.23,-306.80,-128.41,-108.14,-20.43,-2.72,0.00,0.00,0.00,180.00,180.00,180.00
1062,140610502421504,true,1788547950.352119,2,20672,35.27,-116.64,15000.00,0.00,-20.26,108.14,0.0,0.0,0.0,0.0,0.0,0.0
1062,140610502421504,false,1788547950.353,2,20672,-610.82,-304.73,-124.16,-107.83,-20.06,-2.48,0.00,0.00,0.00,180.00,180.00,180.00
1063,140610502421504,true,1788547950.368799,2,20672,35.27,-116.64,15000.00,0.00,-19.85,107.83,0.0,0.0,0.0,0.0,0.0,0.0
1063,140610502421504,false,1788547950.370,2,20674,-611.75,-301.30,-116.75,-107.53,-18.69,-2.35,0.00,0.00,0.00,180.00,180.00,180.00
1064,140610502421504,true,1788547950.385543,2,20674,35.27,-116.64,15000.00,0.00,-18.53,107.53,0.0,0.0,0.0,0.0,0.0,0.0
1064,140610502421504,false,1788547950.386,2,20674,-612.45,-298.81,-110.31,-107.22,-17.96,-1.89,0.00,0.00,0.00,180.00,180.00,180.00
1065,140610502421504,true,1788547950.402104,2,20674,35.27,-116.64,15000.00,0.00,-17.72,107.22,0.0,0.0,0.0,0.0,0.0,0.0
1065,140610502421504,false,1788547950.403,2,20675,-612.93,-297.22,-105.47,-107.04,-17.25,-1.71,0.00,0.00,0.00,180.00,180.00,180.00
1066,140610502421504,true,1788547950.418787,2,20675,35.27,-116.64,15000.00,0.00,-16.99,107.04,0.0,0.0,0.0,0.0,0.0,0.0
1066,140610502421504,false,1788547950.420,2,20677,-613.83,-292.32,-90.30,-106.58,-15.33,-1.06,0.00,0.00,0.00,180.00,180.00,180.00
1067,140610502421504,true,1788547950.435277,2,20677,35.27,-116.64,15000.00,0.00,-15.00,106.58,0.0,0.0,0.0,0.0,0.0,0.0
1068,140610502421504,true,1788547950.452119,2,20677,35.27,-116.64,15000.00,0.00,-15.00,106.58,0.0,0.0,0.0,0.0,0.0,0.0
1068,140610502421504,false,1788547950.453,2,20678,-615.24,-284.69,-69.51,-106.47,-11.85,-0.57,0.00,0.00,0.00,180.00,180.00,180.00
1069,140610502421504,true,1788547950.468972,2,20678,35.27,-116.64,15000.00,0.00,-11.53,106.47,0.0,0.0,0.0,0.0,0.0,0.0
1069,140610502421504,false,1788547950.470,2,20678,-615.83,-281.54,-62.02,-106.47,-10.66,-0.33,0.00,0.00,0.00,180.00,180.00,180.00
1070,140610502421504,true,1788547950.485519,2,20678,35.27,-116.64,15000.00,0.00,-10.32,106.47,0.0,0.0,0.0,0.0,0.0,0.0
1070,140610502421504,false,1788547950.486,2,20680,-616.90,-274.82,-49.25,-106.53,-8.35,0.07,0.00,0.00,0.00,180.00,180.00,180.00
1071,140610502421504,true,1788547950.501929,2,20680,35.27,-116.64,15000.00,0.00,-7.99,106.53,0.0,0.0,0.0,0.0,0.0,0.0
1072,140610502421504,true,1788547950.518793,2,20680,35.27,-116.64,15000.00,0.00,-7.99,106.53,0.0,0.0,0.0,0.0,0.0,0.0
1072,140610502421504,false,1788547950.520,2,20681,-619.86,-263.94,-34.12,-106.63,-5.69,0.70,0.00,0.00,0.00,180.00,180.00,180.00
1073,140610502421504,true,1788547950.536309,2,20681,35.27,-116.64,15000.00,0.00,-5.25,106.63,0.0,0.0,0.0,0.0,0.0,0.0
1073,140610502421504,false,1788547950.537,2,20682,-622.31,-256.87,-26.38,-106.75,-4.35,1.29,0.00,0.00,0.00,180.00,180.00,180.00
1074,140610502421504,true,1788547950.552107,2,20682,35.27,-116.64,15000.00,0.00,-3.80,106.75,0.0,0.0,0.0,0.0,0.0,0.0
1074,140610502421504,false,1788547950.553,2,20682,-623.62,-253.50,-23.15,-106.84,-3.70,1.51,0.00,0.00,0.00,180.00,180.00,180.00
1075,140610502421504,true,1788547950.568773,2,20682,35.27,-116.64,15000.00,0.00,-3.11,106.84,0.0,0.0,0.0,0.0,0.0,0.0
1075,140610502421504,false,1788547950.570,2,20683,-624.94,-250.38,-19.85,-106.91,-3.20,1.79,0.00,0.00,0.00,180.00,180.00,180.00
1076,140610502421504,true,1788547950.585531,2,20683,35.27,-116.64,15000.00,0.00,-2.54,106.91,0.0,0.0,0.0,0.0,0.0,0.0
1076,140610502421504,false,1788547950.586,2,20685,-627.80,-244.50,-14.54,-107.00,-2.28,2.15,0.00,0.00,0.00,180.00,180.00,180.00
1077,140610502421504,true,1788547950.602061,2,20685,35.27,-116.64,15000.00,0.00,-1.55,107.00,0.0,0.0,0.0,0.0,0.0,0.0
1077,140610502421504,false,1788547950.603,2,20685,-629.25,-241.52,-12.35,-106.99,-1.84,2.33,0.00,0.00,0.00,180.00,180.00,180.00
1078,140610502421504,true,1788547950.618589,2,20685,35.27,-116.64,15000.00,0.00,-1.08,106.99,0.0,0.0,0.0,0.0,0.0,0.0
1079,140610502421504,true,1788547950.635281,2,20685,35.27,-116.64,15000.00,0.00,-1.08,106.99,0.0,0.0,0.0,0.0,0.0,0.0
1079,140610502421504,false,1788547950.636,2,20687,-633.49,-234.20,-6.74,-106.97,-0.84,2.94,0.00,0.00,0.00,180.00,180.00,180.00
1080,140610502421504,true,1788547950.652087,2,20687,35.27,-116.64,15000.00,0.00,0.06,106.97,0.0,0.0,0.0,0.0,0.0,0.0
1080,140610502421504,false,1788547950.653,2,20688,-636.08,-230.41,-3.88,-106.91,-0.17,3.11,0.00,0.00,0.00,180.00,180.00,180.00
1081,140610502421504,true,1788547950.668593,2,20688,35.27,-116.64,15000.00,0.00,0.74,106.91,0.0,0.0,0.0,0.0,0.0,0.0
1082,140610502421504,true,1788547950.685368,2,20688,35.27,-116.64,15000.00,0.00,0.74,106.91,0.0,0.0,0.0,0.0,0.0,0.0
1082,140610502421504,false,1788547950.686,2,20689,-639.20,-225.06,-2.23,-106.89,0.47,3.20,0.00,0.00,0.00,180.00,180.00,180.00
1083,140610502421504,true,1788547950.701962,2,20689,35.27,-116.64,15000.00,0.00,1.38,106.89,0.0,0.0,0.0,0.0,0.0,0.0
1083,140610502421504,false,1788547950.703,2,20689,-640.28,-223.26,-2.18,-106.86,0.54,3.14,0.00,0.00,0.00,180.00,180.00,180.00
1084,140610502421504,true,1788547950.718598,2,20689,35.27,-116.64,15000.00,0.00,1.42,106.86,0.0,0.0,0.0,0.0,0.0,0.0
1084,140610502421504,false,1788547950.720,2,20691,-642.19,-221.71,-2.41,-106.73,0.56,3.01,0.00,0.00,0.00,180.00,180.00,180.00
1085,140610502421504,true,1788547950.735303,2,20691,35.27,-116.64,15000.00,0.00,1.40,106.73,0.0,0.0,0.0,0.0,0.0,0.0
1085,140610502421504,false,1788547950.736,2,20691,-643.07,-220.27,-2.37,-106.70,0.57,2.96,0.00,0.00,0.00,180.00,180.00,180.00
1086,140610502421504,true,1788547950.751975,2,20691,35.27,-116.64,15000.00,0.00,1.40,106.70,0.0,0.0,0.0,0.0,0.0,0.0
1086,140610502421504,false,1788547950.753,2,20693,-644.36,-219.31,-1.98,-106.62,0.63,2.83,0.00,0.00,0.00,180.00,180.00,180.00
1087,140610502421504,true,1788547950.768666,2,20693,35.27,-116.64,15000.00,0.00,1.41,106.62,0.0,0.0,0.0,0.0,0.0,0.0
1087,140610502421504,false,1788547950.770,2,20693,-644.88,-218.30,-1.99,-106.57,0.61,2.80,0.00,0.00,0.00,180.00,180.00,180.00
1088,140610502421504,true,1788547950.785314,2,20693,35.27,-116.64,15000.00,0.00,1.39,106.57,0.0,0.0,0.0,0.0,0.0,0.0
1088,140610502421504,false,1788547950.786,2,20695,-645.69,-218.05,-2.98,-106.46,0.61,2.66,0.00,0.00,0.00,180.00,180.00,180.00
1089,140610502421504,true,1788547950.801962,2,20695,35.27,-116.64,15000.00,0.00,1.33,106.46,0.0,0.0,0.0,0.0,0.0,0.0
1089,140610502421504,false,1788547950.803,2,20695,-645.92,-217.38,-3.61,-106.44,0.49,2.64,0.00,0.00,0.00,180.00,180.00,180.00
1090,140610502421504,true,1788547950.818650,2,20695,35.27,-116.64,15000.00,0.00,1.22,106.44,0.0,0.0,0.0,0.0,0.0,0.0
1090,140610502421504,false,1788547950.820,2,20697,-646.02,-218.13,-4.49,-106.42,0.29,2.55,0.00,0.00,0.00,180.00,180.00,180.00
1091,140610502421504,true,1788547950.835320,2,20697,35.27,-116.64,15000.00,0.00,1.00,106.42,0.0,0.0,0.0,0.0,0.0,0.0
1091,140610502421504,false,1788547950.836,2,20697,-645.99,-218.03,-5.01,-106.40,0.18,2.55,0.00,0.00,0.00,180.00,180.00,180.00
1092,140610502421504,true,1788547950.851973,2,20697,35.27,-116.64,15000.00,0.00,0.90,106.40,0.0,0.0,0.0,0.0,0.0,0.0
1092,140610502421504,false,1788547950.853,2,20699,-645.95,-219.25,-5.61,-106.38,0.01,2.56,0.00,0.00,0.00,180.00,180.00,180.00
1093,140610502421504,true,1788547950.868584,2,20699,35.27,-116.64,15000.00,0.00,0.73,106.38,0.0,0.0,0.0,0.0,0.0,0.0
1093,140610502421504,false,1788547950.870,2,20699,-645.88,-219.35,-6.12,-106.37,-0.05,2.61,0.00,0.00,0.00,180.00,180.00,180.00
1094,140610502421504,true,1788547950.885299,2,20699,35.27,-116.64,15000.00,0.00,0.69,106.37,0.0,0.0,0.0,0.0,0.0,0.0
1094,140610502421504,false,1788547950.886,2,20701,-645.65,-220.88,-6.85,-106.42,-0.14,2.62,0.00,0.00,0.00,180.00,180.00,180.00
1095,140610502421504,true,1788547950.902534,2,20701,35.27,-116.64,15000.00,0.00,0.61,106.42,0.0,0.0,0.0,0.0,0.0,0.0
1095,140610502421504,false,1788547950.903,2,20701,-645.43,-221.05,-7.15,-106.44,-0.23,2.60,0.00,0.00,0.00,180.00,180.00,180.00
1096,140610502421504,true,1788547950.918684,2,20701,35.27,-116.64,15000.00,0.00,0.52,106.44,0.0,0.0,0.0,0.0,0.0,0.0
1096,140610502421504,false,1788547950.920,2,20702,-645.04,-222.93,-7.48,-106.44,-0.34,2.64,0.00,0.00,0.00,180.00,180.00,180.00
1097,140610502421504,true,1788547950.935300,2,20702,35.27,-116.64,15000.00,0.00,0.42,106.44,0.0,0.0,0.0,0.0,0.0,0.0
1097,140610502421504,false,1788547950.936,2,20703,-644.80,-223.21,-8.02,-106.46,-0.36,2.67,0.00,0.00,0.00,180.00,180.00,180.00
1098,140610502421504,true,1788547950.951980,2,20703,35.27,-116.64,15000.00,0.00,0.41,106.46,0.0,0.0,0.0,0.0,0.0,0.0
1098,140610502421504,false,1788547950.953,2,20705,-644.13,-224.88,-8.60,-106.54,-0.39,2.65,0.00,0.00,0.00,180.00,180.00,180.00
1099,140610502421504,true,1788547950.968658,2,20705,35.27,-116.64,15000.00,0.00,0.38,106.54,0.0,0.0,0.0,0.0,0.0,0.0
1099,140610502421504,false,1788547950.970,2,20705,-643.58,-225.18,-9.07,-106.62,-0.41,2.60,0.00,0.00,0.00,180.00,180.00,180.00
1100,140610502421504,true,1788547950.985249,2,20705,35.27,-116.64,15000.00,0.00,0.35,106.62,0.0,0.0,0.0,0.0,0.0,0.0
1100,140610502421504,false,1788547950.986,2,20707,-643.13,-227.16,-9.58,-106.69,-0.45,2.46,0.00,0.00,0.00,180.00,180.00,180.00
1101,140610502421504,true,1788547951.001972,2,20707,35.27,-116.64,15000.00,0.00,0.27,106.69,0.0,0.0,0.0,0.0,0.0,0.0
1101,140610502421504,false,1788547951.003,2,20707,-642.95,-227.43,-10.09,-106.68,-0.49,2.39,0.00,0.00,0.00,180.00,180.00,180.00
1102,140610502421504,true,1788547951.018599,2,20707,35.27,-116.64,15000.00,0.00,0.21,106.68,0.0,0.0,0.0,0.0,0.0,0.0
1102,140610502421504,false,1788547951.020,2,20709,-643.07,-229.47,-10.67,-106.64,-0.60,2.37,0.00,0.00,0.00,180.00,180.00,180.00
1103,140610502421504,true,1788547951.035550,2,20709,35.27,-116.64,15000.00,0.00,0.10,106.64,0.0,0.0,0.0,0.0,0.0,0.0
1103,140610502421504,false,1788547951.036,2,20709,-643.06,-229.65,-11.26,-106.64,-0.64,2.37,0.00,0.00,0.00,180.00,180.00,180.00
1104,140610502421504,true,1788547951.051973,2,20709,35.27,-116.64,15000.00,0.00,0.06,106.64,0.0,0.0,0.0,0.0,0.0,0.0
1104,140610502421504,false,1788547951.053,2,20711,-643.36,-231.35,-12.14,-106.63,-0.78,2.33,0.00,0.00,0.00,180.00,180.00,180.00
1105,140610502421504,true,1788547951.068632,2,20711,35.27,-116.64,15000.00,0.00,-0.08,106.63,0.0,0.0,0.0,0.0,0.0,0.0
1105,140610502421504,false,1788547951.070,2,20711,-643.42,-231.51,-12.59,-106.62,-0.88,2.32,0.00,0.00,0.00,180.00,180.00,180.00
1106,140610502421504,true,1788547951.085303,2,20711,35.27,-116.64,15000.00,0.00,-0.18,106.62,0.0,0.0,0.0,0.0,0.0,0.0
1106,140610502421504,false,1788547951.086,2,20713,-644.09,-233.11,-13.25,-106.52,-1.02,2.31,0.00,0.00,0.00,180.00,180.00,180.00
1107,140610502421504,true,1788547951.101973,2,20713,35.27,-116.64,15000.00,0.00,-0.32,106.52,0.0,0.0,0.0,0.0,0.0,0.0
1107,140610502421504,false,1788547951.103,2,20713,-644.33,-233.13,-13.77,-106.46,-1.10,2.41,0.00,0.00,0.00,180.00,180.00,180.00
1108,140610502421504,true,1788547951.118595,2,20713,35.27,-116.64,15000.00,0.00,-0.37,106.46,0.0,0.0,0.0,0.0,0.0,0.0
1108,140610502421504,false,1788547951.120,2,20715,-644.86,-234.25,-14.27,-106.43,-1.18,2.47,0.00,0.00,0.00,180.00,180.00,180.00
1109,140610502421504,true,1788547951.135327,2,20715,35.27,-116.64,15000.00,0.00,-0.43,106.43,0.0,0.0,0.0,0.0,0.0,0.0
1109,140610502421504,false,1788547951.136,2,20715,-644.89,-233.96,-14.57,-106.43,-1.20,2.47,0.00,0.00,0.00,180.00,180.00,180.00
1110,140610502421504,true,1788547951.151975,2,20715,35.27,-116.64,15000.00,0.00,-0.46,106.43,0.0,0.0,0.0,0.0,0.0,0.0
1110,140610502421504,false,1788547951.153,2,20717,-645.38,-234.72,-14.70,-106.38,-1.27,2.45,0.00,0.00,0.00,180.00,180.00,180.00
1111,140610502421504,true,1788547951.168602,2,20717,35.27,-116.64,15000.00,0.00,-0.52,106.38,0.0,0.0,0.0,0.0,0.0,0.0
1112,140610502421504,true,1788547951.185305,2,20717,35.27,-116.64,15000.00,0.00,-0.52,106.38,0.0,0.0,0.0,0.0,0.0,0.0
1112,140610502421504,false,1788547951.186,2,20718,-646.01,-234.63,-15.33,-106.31,-1.32,2.47,0.00,0.00,0.00,180.00,180.00,180.00
1113,140610502421504,true,1788547951.201975,2,20718,35.27,-116.64,15000.00,0.00,-0.57,106.31,0.0,0.0,0.0,0.0,0.0,0.0
1113,140610502421504,false,1788547951.203,2,20718,-646.05,-234.03,-15.43,-106.31,-1.33,2.47,0.00,0.00,0.00,180.00,180.00,180.00
1114,140610502421504,true,1788547951.218662,2,20718,35.27,-116.64,15000.00,0.00,-0.58,106.31,0.0,0.0,0.0,0.0,0.0,0.0
1114,140610502421504,false,1788547951.220,2,20720,-646.51,-234.22,-15.30,-106.26,-1.30,2.42,0.00,0.00,0.00,180.00,180.00,180.00
1115,140610502421504,true,1788547951.235265,2,20720,35.27,-116.64,15000.00,0.00,-0.57,106.26,0.0,0.0,0.0,0.0,0.0,0.0
1115,140610502421504,false,1788547951.236,2,20720,-646.65,-233.57,-15.35,-106.23,-1.29,2.41,0.00,0.00,0.00,180.00,180.00,180.00
1116,140610502421504,true,1788547951.251983,2,20720,35.27,-116.64,15000.00,0.00,-0.57,106.23,0.0,0.0,0.0,0.0,0.0,0.0
1116,140610502421504,false,1788547951.253,2,20722,-647.54,-233.62,-15.61,-106.11,-1.28,2.35,0.00,0.00,0.00,180.00,180.00,180.00
1117,140610502421504,true,1788547951.268744,2,20722,35.27,-116.64,15000.00,0.00,-0.58,106.11,0.0,0.0,0.0,0.0,0.0,0.0
1117,140610502421504,false,1788547951.270,2,20722,-647.96,-233.05,-15.94,-106.00,-1.31,2.32,0.00,0.00,0.00,180.00,180.00,180.00
1118,140610502421504,true,1788547951.286017,2,20722,35.27,-116.64,15000.00,0.00,-0.62,106.00,0.0,0.0,0.0,0.0,0.0,0.0
1118,140610502421504,false,1788547951.287,2,20724,-649.68,-233.36,-16.52,-105.66,-1.43,2.23,0.00,0.00,0.00,180.00,180.00,180.00
1119,140610502421504,true,1788547951.302085,2,20724,35.27,-116.64,15000.00,0.00,-0.78,105.66,0.0,0.0,0.0,0.0,0.0,0.0
1119,140610502421504,false,1788547951.303,2,20724,-650.71,-232.98,-16.97,-105.42,-1.50,2.22,0.00,0.00,0.00,180.00,180.00,180.00
1120,140610502421504,true,1788547951.318850,2,20724,35.27,-116.64,15000.00,0.00,-0.86,105.42,0.0,0.0,0.0,0.0,0.0,0.0
1120,140610502421504,false,1788547951.320,2,20726,-654.18,-234.01,-17.67,-104.66,-1.65,2.18,0.00,0.00,0.00,180.00,180.00,180.00
1121,140610502421504,true,1788547951.335423,2,20726,35.27,-116.64,15000.00,0.00,-1.04,104.66,0.0,0.0,0.0,0.0,0.0,0.0
1121,140610502421504,false,1788547951.336,2,20726,-655.88,-233.98,-18.17,-104.23,-1.70,2.17,0.00,0.00,0.00,180.00,180.00,180.00
1122,140610502421504,true,1788547951.352123,2,20726,35.27,-116.64,15000.00,0.00,-1.11,104.23,0.0,0.0,0.0,0.0,0.0,0.0
1122,140610502421504,false,1788547951.353,2,20728,-660.27,-235.25,-19.59,-103.20,-1.78,2.02,0.00,0.00,0.00,180.00,180.00,180.00
1123,140610502421504,true,1788547951.368742,2,20728,35.27,-116.64,15000.00,0.00,-1.27,103.20,0.0,0.0,0.0,0.0,0.0,0.0
1123,140610502421504,false,1788547951.370,2,20728,-662.16,-235.28,-20.43,-102.75,-1.91,1.91,0.00,0.00,0.00,180.00,180.00,180.00
1124,140610502421504,true,1788547951.385238,2,20728,35.27,-116.64,15000.00,0.00,-1.45,102.75,0.0,0.0,0.0,0.0,0.0,0.0
1125,140610502421504,true,1788547951.402080,2,20728,35.27,-116.64,15000.00,0.00,-1.45,102.75,0.0,0.0,0.0,0.0,0.0,0.0
1125,140610502421504,false,1788547951.403,2,20730,-668.95,-236.93,-22.09,-101.13,-2.25,1.78,0.00,0.00,0.00,180.00,180.00,180.00
1126,140610502421504,true,1788547951.418840,2,20730,35.27,-116.64,15000.00,0.00,-1.86,101.13,0.0,0.0,0.0,0.0,0.0,0.0
1126,140610502421504,false,1788547951.420,2,20731,-671.85,-237.91,-22.02,-100.54,-2.17,1.73,0.00,0.00,0.00,180.00,180.00,180.00
1127,140610502421504,true,1788547951.435251,2,20731,35.27,-116.64,15000.00,0.00,-1.82,100.54,0.0,0.0,0.0,0.0,0.0,0.0
1128,140610502421504,true,1788547951.452108,2,20731,35.27,-116.64,15000.00,0.00,-1.82,100.54,0.0,0.0,0.0,0.0,0.0,0.0
1128,140610502421504,false,1788547951.453,2,20732,-673.04,-238.21,-21.16,-100.37,-2.16,1.45,0.00,0.00,0.00,180.00,180.00,180.00
1129,140610502421504,true,1788547951.468731,2,20732,35.27,-116.64,15000.00,0.00,-1.86,100.37,0.0,0.0,0.0,0.0,0.0,0.0
1129,140610502421504,false,1788547951.470,2,20732,-673.03,-237.92,-21.03,-100.35,-2.13,1.50,0.00,0.00,0.00,180.00,180.00,180.00
1130,140610502421504,true,1788547951.485406,2,20732,35.27,-116.64,15000.00,0.00,-1.83,100.35,0.0,0.0,0.0,0.0,0.0,0.0
1130,140610502421504,false,1788547951.486,2,20734,-673.83,-238.44,-21.34,-100.17,-2.15,1.53,0.00,0.00,0.00,180.00,180.00,180.00
1131,140610502421504,true,1788547951.502070,2,20734,35.27,-116.64,15000.00,0.00,-1.85,100.17,0.0,0.0,0.0,0.0,0.0,0.0
1131,140610502421504,false,1788547951.503,2,20734,-674.10,-238.27,-21.53,-100.03,-2.22,1.58,0.00,0.00,0.00,180.00,180.00,180.00
1132,140610502421504,true,1788547951.518683,2,20734,35.27,-116.64,15000.00,0.00,-1.91,100.03,0.0,0.0,0.0,0.0,0.0,0.0
1133,140610502421504,true,1788547951.535470,2,20734,35.27,-116.64,15000.00,0.00,-1.91,100.03,0.0,0.0,0.0,0.0,0.0,0.0
1133,140610502421504,false,1788547951.536,2,20736,-675.41,-238.86,-22.10,-99.76,-2.30,1.65,0.00,0.00,0.00,180.00,180.00,180.00
1134,140610502421504,true,1788547951.551989,2,20736,35.27,-116.64,15000.00,0.00,-1.98,99.76,0.0,0.0,0.0,0.0,0.0,0.0
1134,140610502421504,false,1788547951.553,2,20736,-677.52,-239.61,-22.66,-99.31,-2.41,1.65,0.00,0.00,0.00,180.00,180.00,180.00
1135,140610502421504,true,1788547951.568939,2,20736,35.27,-116.64,15000.00,0.00,-2.11,99.31,0.0,0.0,0.0,0.0,0.0,0.0
1135,140610502421504,false,1788547951.570,2,20737,-679.07,-239.62,-22.94,-98.88,-2.46,1.69,0.00,0.00,0.00,180.00,180.00,180.00
1136,140610502421504,true,1788547951.585279,2,20737,35.27,-116.64,15000.00,0.00,-2.17,98.88,0.0,0.0,0.0,0.0,0.0,0.0
1136,140610502421504,false,1788547951.586,2,20739,-683.11,-240.54,-23.93,-97.85,-2.62,1.72,0.00,0.00,0.00,180.00,180.00,180.00
1137,140610502421504,true,1788547951.601960,2,20739,35.27,-116.64,15000.00,0.00,-2.36,97.85,0.0,0.0,0.0,0.0,0.0,0.0
1137,140610502421504,false,1788547951.603,2,20739,-684.82,-240.66,-24.25,-97.40,-2.63,1.72,0.00,0.00,0.00,180.00,180.00,180.00
1138,140610502421504,true,1788547951.618599,2,20739,35.27,-116.64,15000.00,0.00,-2.39,97.40,0.0,0.0,0.0,0.0,0.0,0.0
1138,140610502421504,false,1788547951.620,2,20741,-688.19,-241.56,-24.51,-96.68,-2.74,1.56,0.00,0.00,0.00,180.00,180.00,180.00
1139,140610502421504,true,1788547951.635303,2,20741,35.27,-116.64,15000.00,0.00,-2.54,96.68,0.0,0.0,0.0,0.0,0.0,0.0
1139,140610502421504,false,1788547951.636,2,20741,-689.61,-241.59,-24.52,-96.35,-2.79,1.52,0.00,0.00,0.00,180.00,180.00,180.00
1140,140610502421504,true,1788547951.651981,2,20741,35.27,-116.64,15000.00,0.00,-2.61,96.35,0.0,0.0,0.0,0.0,0.0,0.0
1140,140610502421504,false,1788547951.653,2,20743,-692.73,-242.31,-24.75,-95.73,-2.93,1.51,0.00,0.00,0.00,180.00,180.00,180.00
1141,140610502421504,true,1788547951.669173,2,20743,35.27,-116.64,15000.00,0.00,-2.77,95.73,0.0,0.0,0.0,0.0,0.0,0.0
1141,140610502421504,false,1788547951.670,2,20743,-694.37,-242.32,-25.02,-95.36,-2.97,1.55,0.00,0.00,0.00,180.00,180.00,180.00
1142,140610502421504,true,1788547951.685254,2,20743,35.27,-116.64,15000.00,0.00,-2.81,95.36,0.0,0.0,0.0,0.0,0.0,0.0
1142,140610502421504,false,1788547951.686,2,20744,-699.36,-243.24,-25.94,-94.30,-3.11,1.61,0.00,0.00,0.00,180.00,180.00,180.00
1143,140610502421504,true,1788547951.701961,2,20744,35.27,-116.64,15000.00,0.00,-2.98,94.30,0.0,0.0,0.0,0.0,0.0,0.0
1143,140610502421504,false,1788547951.703,2,20745,-702.48,-243.34,-26.66,-93.62,-3.25,1.63,0.00,0.00,0.00,180.00,180.00,180.00
1144,140610502421504,true,1788547951.718658,2,20745,35.27,-116.64,15000.00,0.00,-3.14,93.62,0.0,0.0,0.0,0.0,0.0,0.0
1144,140610502421504,false,1788547951.720,2,20747,-709.77,-244.46,-28.49,-92.06,-3.50,1.67,0.00,0.00,0.00,180.00,180.00,180.00
1145,140610502421504,true,1788547951.735301,2,20747,35.27,-116.64,15000.00,0.00,-3.43,92.06,0.0,0.0,0.0,0.0,0.0,0.0
1145,140610502421504,false,1788547951.736,2,20747,-714.12,-244.70,-29.57,-91.14,-3.68,1.65,0.00,0.00,0.00,180.00,180.00,180.00
1146,140610502421504,true,1788547951.751976,2,20747,35.27,-116.64,15000.00,0.00,-3.64,91.14,0.0,0.0,0.0,0.0,0.0,0.0
1146,140610502421504,false,1788547951.753,2,20749,-724.91,-245.83,-32.01,-88.93,-4.07,1.56,0.00,0.00,0.00,180.00,180.00,180.00
1147,140610502421504,true,1788547951.768585,2,20749,35.27,-116.64,15000.00,0.00,-4.10,88.93,0.0,0.0,0.0,0.0,0.0,0.0
1147,140610502421504,false,1788547951.769,2,20749,-731.04,-245.94,-33.04,-87.67,-4.29,1.55,0.00,0.00,0.00,180.00,180.00,180.00
1148,140610502421504,true,1788547951.785392,2,20749,35.27,-116.64,15000.00,0.00,-4.35,87.67,0.0,0.0,0.0,0.0,0.0,0.0
1148,140610502421504,false,1788547951.786,2,20751,-746.06,-246.31,-34.73,-84.35,-4.59,1.51,0.00,0.00,0.00,180.00,180.00,180.00
1149,140610502421504,true,1788547951.802068,2,20751,35.27,-116.64,15000.00,0.00,-4.72,84.35,0.0,0.0,0.0,0.0,0.0,0.0
1149,140610502421504,false,1788547951.803,2,20751,-753.91,-245.74,-35.54,-82.66,-4.73,1.40,0.00,0.00,0.00,180.00,180.00,180.00
1150,140610502421504,true,1788547951.818582,2,20751,35.27,-116.64,15000.00,0.00,-4.87,82.66,0.0,0.0,0.0,0.0,0.0,0.0
1151,140610502421504,true,1788547951.835490,2,20751,35.27,-116.64,15000.00,0.00,-4.87,82.66,0.0,0.0,0.0,0.0,0.0,0.0
1151,140610502421504,false,1788547951.836,2,20753,-779.51,-243.05,-38.04,-77.26,-5.30,1.71,0.00,0.00,0.00,180.00,180.00,180.00
1152,140610502421504,true,1788547951.852089,2,20753,35.27,-116.64,15000.00,0.00,-5.55,77.26,0.0,0.0,0.0,0.0,0.0,0.0
1152,140610502421504,false,1788547951.853,2,20754,-796.63,-240.44,-38.71,-73.65,-5.44,1.86,0.00,0.00,0.00,180.00,180.00,180.00
1153,140610502421504,true,1788547951.868732,2,20754,35.27,-116.64,15000.00,0.00,-5.74,73.65,0.0,0.0,0.0,0.0,0.0,0.0
1153,140610502421504,false,1788547951.870,2,20754,-805.34,-238.40,-38.92,-71.84,-5.47,1.85,0.00,0.00,0.00,180.00,180.00,180.00
1154,140610502421504,true,1788547951.885223,2,20754,35.27,-116.64,15000.00,0.00,-5.77,71.84,0.0,0.0,0.0,0.0,0.0,0.0
1155,140610502421504,true,1788547951.902053,2,20754,35.27,-116.64,15000.00,0.00,-5.77,71.84,0.0,0.0,0.0,0.0,0.0,0.0
1155,140610502421504,false,1788547951.903,2,20756,-830.12,-231.58,-39.68,-66.42,-5.69,2.12,0.00,0.00,0.00,180.00,180.00,180.00
1156,140610502421504,true,1788547951.918748,2,20756,35.27,-116.64,15000.00,0.00,-6.06,66.42,0.0,0.0,0.0,0.0,0.0,0.0
1156,140610502421504,false,1788547951.920,2,20757,-846.53,-225.68,-38.78,-62.63,-5.45,2.28,0.00,0.00,0.00,180.00,180.00,180.00
1157,140610502421504,true,1788547951.935473,2,20757,35.27,-116.64,15000.00,0.00,-5.89,62.63,0.0,0.0,0.0,0.0,0.0,0.0
