Frames,ThreadId,igToMmMsg_Send,Time,SensorId,RequestId,X,Y,Z,Roll,Pitch,Yaw,X Vel,Y Vel,Z Vel,RollVel,PitchVel,YawVel
5214,140379497298944,true,1788553283.013918,2,16835,35.27,-116.64,15000.00,0.00,-2.17,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5214,140379497298944,false,1788553283.015,2,16835,-3398.03,-299.96,-789.96,-4.92,-1.20,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5215,140379497298944,true,1788553283.030534,2,16835,35.27,-116.64,15000.00,0.00,-2.17,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5215,140379497298944,false,1788553283.031,2,16837,-3397.87,-299.78,-790.06,-4.89,-1.15,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5216,140379497298944,true,1788553283.047230,2,16837,35.27,-116.64,15000.00,0.00,-2.18,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5216,140379497298944,false,1788553283.048,2,16837,-3397.36,-299.83,-789.99,-4.90,-1.16,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5217,140379497298944,true,1788553283.063966,2,16837,35.27,-116.64,15000.00,0.00,-2.18,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5217,140379497298944,false,1788553283.065,2,16839,-3397.09,-299.98,-789.85,-4.92,-1.22,2.05,0.00,0.00,0.00,180.00,180.00,180.00
5218,140379497298944,true,1788553283.080522,2,16839,35.27,-116.64,15000.00,0.00,-2.15,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5218,140379497298944,false,1788553283.081,2,16839,-3397.27,-300.01,-789.90,-4.93,-1.22,2.04,0.00,0.00,0.00,180.00,180.00,180.00
5219,140379497298944,true,1788553283.097209,2,16839,35.27,-116.64,15000.00,0.00,-2.13,4.93,0.0,0.0,0.0,0.0,0.0,0.0
5219,140379497298944,false,1788553283.098,2,16841,-3397.42,-299.81,-789.86,-4.88,-1.13,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5220,140379497298944,true,1788553283.113884,2,16841,35.27,-116.64,15000.00,0.00,-2.17,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5220,140379497298944,false,1788553283.115,2,16841,-3397.50,-299.80,-789.85,-4.88,-1.10,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5221,140379497298944,true,1788553283.130548,2,16841,35.27,-116.64,15000.00,0.00,-2.19,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5221,140379497298944,false,1788553283.131,2,16843,-3397.43,-299.91,-789.68,-4.90,-1.17,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5222,140379497298944,true,1788553283.147213,2,16843,35.27,-116.64,15000.00,0.00,-2.18,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5222,140379497298944,false,1788553283.148,2,16843,-3397.34,-300.05,-789.70,-4.92,-1.21,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5223,140379497298944,true,1788553283.163962,2,16843,35.27,-116.64,15000.00,0.00,-2.15,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5223,140379497298944,false,1788553283.165,2,16845,-3397.18,-300.07,-789.73,-4.92,-1.21,2.05,0.00,0.00,0.00,180.00,180.00,180.00
5224,140379497298944,true,1788553283.180532,2,16845,35.27,-116.64,15000.00,0.00,-2.15,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5224,140379497298944,false,1788553283.181,2,16845,-3397.52,-300.04,-789.78,-4.91,-1.18,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5225,140379497298944,true,1788553283.197188,2,16845,35.27,-116.64,15000.00,0.00,-2.16,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5225,140379497298944,false,1788553283.198,2,16847,-3397.59,-299.96,-789.70,-4.89,-1.13,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5226,140379497298944,true,1788553283.213844,2,16847,35.27,-116.64,15000.00,0.00,-2.18,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5226,140379497298944,false,1788553283.215,2,16847,-3397.78,-300.06,-789.75,-4.88,-1.12,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5227,140379497298944,true,1788553283.230498,2,16847,35.27,-116.64,15000.00,0.00,-2.18,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5227,140379497298944,false,1788553283.231,2,16849,-3397.72,-300.12,-789.71,-4.90,-1.15,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5228,140379497298944,true,1788553283.247216,2,16849,35.27,-116.64,15000.00,0.00,-2.18,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5228,140379497298944,false,1788553283.248,2,16849,-3397.36,-299.91,-789.56,-4.91,-1.18,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5229,140379497298944,true,1788553283.263962,2,16849,35.27,-116.64,15000.00,0.00,-2.16,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5229,140379497298944,false,1788553283.265,2,16851,-3397.28,-299.80,-789.41,-4.93,-1.22,2.04,0.00,0.00,0.00,180.00,180.00,180.00
5230,140379497298944,true,1788553283.280495,2,16851,35.27,-116.64,15000.00,0.00,-2.14,4.93,0.0,0.0,0.0,0.0,0.0,0.0
5230,140379497298944,false,1788553283.281,2,16851,-3397.50,-299.94,-789.63,-4.92,-1.19,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5231,140379497298944,true,1788553283.297185,2,16851,35.27,-116.64,15000.00,0.00,-2.16,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5231,140379497298944,false,1788553283.298,2,16853,-3397.58,-299.98,-789.62,-4.88,-1.13,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5232,140379497298944,true,1788553283.313862,2,16853,35.27,-116.64,15000.00,0.00,-2.19,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5232,140379497298944,false,1788553283.315,2,16853,-3397.57,-299.91,-789.60,-4.88,-1.13,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5233,140379497298944,true,1788553283.330537,2,16853,35.27,-116.64,15000.00,0.00,-2.19,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5233,140379497298944,false,1788553283.331,2,16855,-3397.48,-299.81,-789.53,-4.92,-1.17,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5234,140379497298944,true,1788553283.347206,2,16855,35.27,-116.64,15000.00,0.00,-2.17,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5234,140379497298944,false,1788553283.348,2,16855,-3397.52,-299.91,-789.55,-4.91,-1.19,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5235,140379497298944,true,1788553283.363949,2,16855,35.27,-116.64,15000.00,0.00,-2.16,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5235,140379497298944,false,1788553283.365,2,16857,-3397.55,-299.97,-789.49,-4.91,-1.19,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5236,140379497298944,true,1788553283.380508,2,16857,35.27,-116.64,15000.00,0.00,-2.15,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5236,140379497298944,false,1788553283.381,2,16857,-3397.71,-299.98,-789.56,-4.90,-1.17,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5237,140379497298944,true,1788553283.397189,2,16857,35.27,-116.64,15000.00,0.00,-2.16,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5237,140379497298944,false,1788553283.398,2,16859,-3397.86,-299.90,-789.48,-4.89,-1.13,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5238,140379497298944,true,1788553283.413859,2,16859,35.27,-116.64,15000.00,0.00,-2.19,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5238,140379497298944,false,1788553283.415,2,16859,-3397.81,-299.99,-789.55,-4.89,-1.14,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5239,140379497298944,true,1788553283.430510,2,16859,35.27,-116.64,15000.00,0.00,-2.18,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5239,140379497298944,false,1788553283.431,2,16861,-3397.72,-300.10,-789.43,-4.92,-1.19,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5240,140379497298944,true,1788553283.447206,2,16861,35.27,-116.64,15000.00,0.00,-2.17,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5240,140379497298944,false,1788553283.448,2,16861,-3397.70,-300.13,-789.49,-4.89,-1.18,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5241,140379497298944,true,1788553283.463962,2,16861,35.27,-116.64,15000.00,0.00,-2.16,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5241,140379497298944,false,1788553283.465,2,16863,-3397.69,-300.09,-789.46,-4.90,-1.16,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5242,140379497298944,true,1788553283.480469,2,16863,35.27,-116.64,15000.00,0.00,-2.17,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5242,140379497298944,false,1788553283.481,2,16863,-3397.74,-300.13,-789.50,-4.87,-1.18,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5243,140379497298944,true,1788553283.497183,2,16863,35.27,-116.64,15000.00,0.00,-2.18,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5243,140379497298944,false,1788553283.498,2,16865,-3397.83,-300.10,-789.58,-4.90,-1.16,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5244,140379497298944,true,1788553283.513851,2,16865,35.27,-116.64,15000.00,0.00,-2.17,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5244,140379497298944,false,1788553283.515,2,16865,-3397.84,-300.17,-789.57,-4.88,-1.15,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5245,140379497298944,true,1788553283.530509,2,16865,35.27,-116.64,15000.00,0.00,-2.18,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5245,140379497298944,false,1788553283.531,2,16867,-3397.80,-300.18,-789.52,-4.89,-1.16,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5246,140379497298944,true,1788553283.547192,2,16867,35.27,-116.64,15000.00,0.00,-2.18,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5246,140379497298944,false,1788553283.548,2,16867,-3397.65,-300.03,-789.57,-4.89,-1.16,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5247,140379497298944,true,1788553283.563932,2,16867,35.27,-116.64,15000.00,0.00,-2.16,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5247,140379497298944,false,1788553283.565,2,16869,-3397.82,-299.94,-789.54,-4.92,-1.19,2.05,0.00,0.00,0.00,180.00,180.00,180.00
5248,140379497298944,true,1788553283.580484,2,16869,35.27,-116.64,15000.00,0.00,-2.15,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5248,140379497298944,false,1788553283.581,2,16869,-3397.58,-300.05,-789.45,-4.88,-1.15,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5249,140379497298944,true,1788553283.597175,2,16869,35.27,-116.64,15000.00,0.00,-2.18,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5249,140379497298944,false,1788553283.598,2,16871,-3397.38,-300.07,-789.45,-4.86,-1.11,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5250,140379497298944,true,1788553283.613854,2,16871,35.27,-116.64,15000.00,0.00,-2.18,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5250,140379497298944,false,1788553283.615,2,16871,-3397.77,-299.88,-789.48,-4.92,-1.17,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5251,140379497298944,true,1788553283.630509,2,16871,35.27,-116.64,15000.00,0.00,-2.19,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5251,140379497298944,false,1788553283.631,2,16873,-3397.64,-299.86,-789.45,-4.91,-1.20,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5252,140379497298944,true,1788553283.647210,2,16873,35.27,-116.64,15000.00,0.00,-2.15,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5252,140379497298944,false,1788553283.648,2,16873,-3398.03,-300.11,-789.67,-4.92,-1.16,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5253,140379497298944,true,1788553283.663959,2,16873,35.27,-116.64,15000.00,0.00,-2.15,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5253,140379497298944,false,1788553283.665,2,16875,-3398.00,-300.16,-789.52,-4.87,-1.13,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5254,140379497298944,true,1788553283.680480,2,16875,35.27,-116.64,15000.00,0.00,-2.19,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5254,140379497298944,false,1788553283.681,2,16875,-3397.76,-299.88,-789.53,-4.89,-1.09,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5255,140379497298944,true,1788553283.697205,2,16875,35.27,-116.64,15000.00,0.00,-2.18,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5255,140379497298944,false,1788553283.698,2,16877,-3397.74,-299.81,-789.48,-4.89,-1.16,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5256,140379497298944,true,1788553283.713880,2,16877,35.27,-116.64,15000.00,0.00,-2.18,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5256,140379497298944,false,1788553283.715,2,16877,-3397.53,-299.88,-789.41,-4.93,-1.18,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5257,140379497298944,true,1788553283.730529,2,16877,35.27,-116.64,15000.00,0.00,-2.16,4.93,0.0,0.0,0.0,0.0,0.0,0.0
5257,140379497298944,false,1788553283.731,2,16879,-3397.40,-300.05,-789.32,-4.89,-1.20,2.05,0.00,0.00,0.00,180.00,180.00,180.00
5258,140379497298944,true,1788553283.747209,2,16879,35.27,-116.64,15000.00,0.00,-2.15,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5258,140379497298944,false,1788553283.748,2,16879,-3397.68,-299.99,-789.58,-4.90,-1.13,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5259,140379497298944,true,1788553283.763924,2,16879,35.27,-116.64,15000.00,0.00,-2.16,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5259,140379497298944,false,1788553283.765,2,16881,-3397.65,-299.91,-789.44,-4.87,-1.12,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5260,140379497298944,true,1788553283.780485,2,16881,35.27,-116.64,15000.00,0.00,-2.19,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5260,140379497298944,false,1788553283.781,2,16881,-3397.78,-299.85,-789.34,-4.90,-1.16,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5261,140379497298944,true,1788553283.797212,2,16881,35.27,-116.64,15000.00,0.00,-2.18,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5261,140379497298944,false,1788553283.798,2,16883,-3397.68,-299.86,-789.27,-4.89,-1.16,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5262,140379497298944,true,1788553283.813878,2,16883,35.27,-116.64,15000.00,0.00,-2.17,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5262,140379497298944,false,1788553283.815,2,16883,-3397.66,-299.95,-789.41,-4.88,-1.14,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5263,140379497298944,true,1788553283.830542,2,16883,35.27,-116.64,15000.00,0.00,-2.17,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5263,140379497298944,false,1788553283.831,2,16885,-3397.76,-299.96,-789.31,-4.90,-1.18,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5264,140379497298944,true,1788553283.847200,2,16885,35.27,-116.64,15000.00,0.00,-2.17,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5264,140379497298944,false,1788553283.848,2,16885,-3397.73,-299.98,-789.47,-4.91,-1.21,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5265,140379497298944,true,1788553283.863969,2,16885,35.27,-116.64,15000.00,0.00,-2.15,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5265,140379497298944,false,1788553283.865,2,16887,-3397.87,-299.82,-789.26,-4.88,-1.13,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5266,140379497298944,true,1788553283.880500,2,16887,35.27,-116.64,15000.00,0.00,-2.18,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5266,140379497298944,false,1788553283.881,2,16887,-3397.87,-299.95,-789.52,-4.85,-1.07,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5267,140379497298944,true,1788553283.897198,2,16887,35.27,-116.64,15000.00,0.00,-2.19,4.85,0.0,0.0,0.0,0.0,0.0,0.0
5267,140379497298944,false,1788553283.898,2,16889,-3397.75,-300.02,-789.46,-4.91,-1.15,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5268,140379497298944,true,1788553283.913846,2,16889,35.27,-116.64,15000.00,0.00,-2.17,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5268,140379497298944,false,1788553283.915,2,16889,-3397.65,-300.17,-789.44,-4.91,-1.22,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5269,140379497298944,true,1788553283.930532,2,16889,35.27,-116.64,15000.00,0.00,-2.15,4.91,0.0,0.0,0.0,0.0,0.0,0.0
5269,140379497298944,false,1788553283.931,2,16891,-3397.73,-299.97,-789.34,-4.90,-1.17,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5270,140379497298944,true,1788553283.947194,2,16891,35.27,-116.64,15000.00,0.00,-2.16,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5270,140379497298944,false,1788553283.948,2,16891,-3397.64,-299.88,-789.46,-4.86,-1.10,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5271,140379497298944,true,1788553283.963907,2,16891,35.27,-116.64,15000.00,0.00,-2.19,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5271,140379497298944,false,1788553283.965,2,16893,-3397.74,-299.94,-789.44,-4.88,-1.11,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5272,140379497298944,true,1788553283.980452,2,16893,35.27,-116.64,15000.00,0.00,-2.19,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5272,140379497298944,false,1788553283.981,2,16893,-3397.50,-300.00,-789.36,-4.89,-1.15,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5273,140379497298944,true,1788553283.997142,2,16893,35.27,-116.64,15000.00,0.00,-2.18,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5273,140379497298944,false,1788553283.998,2,16895,-3397.31,-299.86,-789.25,-4.90,-1.17,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5274,140379497298944,true,1788553284.013834,2,16895,35.27,-116.64,15000.00,0.00,-2.15,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5274,140379497298944,false,1788553284.015,2,16895,-3397.25,-299.78,-789.40,-4.89,-1.18,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5275,140379497298944,true,1788553284.030493,2,16895,35.27,-116.64,15000.00,0.00,-2.16,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5275,140379497298944,false,1788553284.031,2,16897,-3397.23,-299.79,-789.37,-4.86,-1.16,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5276,140379497298944,true,1788553284.047174,2,16897,35.27,-116.64,15000.00,0.00,-2.19,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5276,140379497298944,false,1788553284.048,2,16897,-3397.37,-299.87,-789.62,-4.86,-1.11,2.07,0.00,0.00,0.00,180.00,180.00,180.00
5277,140379497298944,true,1788553284.063925,2,16897,35.27,-116.64,15000.00,0.00,-2.16,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5277,140379497298944,false,1788553284.065,2,16899,-3397.77,-299.89,-789.25,-4.84,-1.09,2.15,0.00,0.00,0.00,180.00,180.00,180.00
5278,140379497298944,true,1788553284.080472,2,16899,35.27,-116.64,15000.00,0.00,-2.23,4.84,0.0,0.0,0.0,0.0,0.0,0.0
5278,140379497298944,false,1788553284.081,2,16899,-3397.47,-299.69,-789.33,-4.87,-1.12,2.10,0.00,0.00,0.00,180.00,180.00,180.00
5279,140379497298944,true,1788553284.097155,2,16899,35.27,-116.64,15000.00,0.00,-2.19,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5279,140379497298944,false,1788553284.098,2,16901,-3397.23,-299.60,-789.40,-4.90,-1.16,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5280,140379497298944,true,1788553284.113826,2,16901,35.27,-116.64,15000.00,0.00,-2.17,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5280,140379497298944,false,1788553284.115,2,16901,-3397.23,-299.82,-789.44,-4.92,-1.21,2.05,0.00,0.00,0.00,180.00,180.00,180.00
5281,140379497298944,true,1788553284.130501,2,16901,35.27,-116.64,15000.00,0.00,-2.14,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5281,140379497298944,false,1788553284.131,2,16903,-3397.42,-299.96,-789.31,-4.90,-1.15,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5282,140379497298944,true,1788553284.147169,2,16903,35.27,-116.64,15000.00,0.00,-2.17,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5282,140379497298944,false,1788553284.148,2,16903,-3397.78,-299.94,-789.49,-4.83,-1.08,2.12,0.00,0.00,0.00,180.00,180.00,180.00
5283,140379497298944,true,1788553284.163892,2,16903,35.27,-116.64,15000.00,0.00,-2.20,4.83,0.0,0.0,0.0,0.0,0.0,0.0
5283,140379497298944,false,1788553284.165,2,16905,-3398.00,-299.58,-789.55,-4.86,-1.02,2.17,0.00,0.00,0.00,180.00,180.00,180.00
5284,140379497298944,true,1788553284.180339,2,16905,35.27,-116.64,15000.00,0.00,-2.25,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5285,140379497298944,true,1788553284.196977,2,16905,35.27,-116.64,15000.00,0.00,-2.25,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5285,140379497298944,false,1788553284.198,2,16906,-3397.66,-300.08,-789.60,-4.95,-1.22,2.03,0.00,0.00,0.00,180.00,180.00,180.00
5286,140379497298944,true,1788553284.213711,2,16906,35.27,-116.64,15000.00,0.00,-2.13,4.95,0.0,0.0,0.0,0.0,0.0,0.0
5286,140379497298944,false,1788553284.215,2,16906,-3397.62,-300.24,-789.67,-4.92,-1.20,2.05,0.00,0.00,0.00,180.00,180.00,180.00
5287,140379497298944,true,1788553284.230368,2,16906,35.27,-116.64,15000.00,0.00,-2.14,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5287,140379497298944,false,1788553284.231,2,16908,-3397.86,-299.94,-789.62,-4.88,-1.11,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5288,140379497298944,true,1788553284.247026,2,16908,35.27,-116.64,15000.00,0.00,-2.18,4.88,0.0,0.0,0.0,0.0,0.0,0.0
5288,140379497298944,false,1788553284.248,2,16908,-3397.76,-299.76,-789.72,-4.86,-1.07,2.11,0.00,0.00,0.00,180.00,180.00,180.00
5289,140379497298944,true,1788553284.263723,2,16908,35.27,-116.64,15000.00,0.00,-2.19,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5289,140379497298944,false,1788553284.265,2,16910,-3397.82,-299.91,-789.66,-4.87,-1.08,2.11,0.00,0.00,0.00,180.00,180.00,180.00
5290,140379497298944,true,1788553284.280527,2,16910,35.27,-116.64,15000.00,0.00,-2.20,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5290,140379497298944,false,1788553284.281,2,16910,-3397.58,-300.08,-789.72,-4.87,-1.10,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5291,140379497298944,true,1788553284.297150,2,16910,35.27,-116.64,15000.00,0.00,-2.18,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5291,140379497298944,false,1788553284.298,2,16912,-3397.36,-300.09,-789.65,-4.90,-1.18,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5292,140379497298944,true,1788553284.313847,2,16912,35.27,-116.64,15000.00,0.00,-2.15,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5292,140379497298944,false,1788553284.315,2,16912,-3397.39,-299.98,-789.77,-4.90,-1.18,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5293,140379497298944,true,1788553284.330522,2,16912,35.27,-116.64,15000.00,0.00,-2.15,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5293,140379497298944,false,1788553284.331,2,16914,-3397.57,-299.90,-789.64,-4.87,-1.14,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5294,140379497298944,true,1788553284.347191,2,16914,35.27,-116.64,15000.00,0.00,-2.18,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5294,140379497298944,false,1788553284.348,2,16914,-3397.93,-300.19,-789.81,-4.86,-1.11,2.11,0.00,0.00,0.00,180.00,180.00,180.00
5295,140379497298944,true,1788553284.363827,2,16914,35.27,-116.64,15000.00,0.00,-2.19,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5295,140379497298944,false,1788553284.365,2,16916,-3397.75,-300.21,-789.83,-4.83,-1.06,2.14,0.00,0.00,0.00,180.00,180.00,180.00
5296,140379497298944,true,1788553284.380549,2,16916,35.27,-116.64,15000.00,0.00,-2.22,4.83,0.0,0.0,0.0,0.0,0.0,0.0
5296,140379497298944,false,1788553284.381,2,16916,-3397.68,-300.20,-789.93,-4.87,-1.13,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5297,140379497298944,true,1788553284.397188,2,16916,35.27,-116.64,15000.00,0.00,-2.18,4.87,0.0,0.0,0.0,0.0,0.0,0.0
5297,140379497298944,false,1788553284.398,2,16918,-3397.68,-300.21,-789.78,-4.94,-1.25,2.04,0.00,0.00,0.00,180.00,180.00,180.00
5298,140379497298944,true,1788553284.413860,2,16918,35.27,-116.64,15000.00,0.00,-2.14,4.94,0.0,0.0,0.0,0.0,0.0,0.0
5298,140379497298944,false,1788553284.415,2,16918,-3397.67,-300.31,-789.79,-4.90,-1.21,2.04,0.00,0.00,0.00,180.00,180.00,180.00
5299,140379497298944,true,1788553284.430496,2,16918,35.27,-116.64,15000.00,0.00,-2.14,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5299,140379497298944,false,1788553284.431,2,16920,-3397.93,-300.33,-789.90,-4.84,-1.06,2.12,0.00,0.00,0.00,180.00,180.00,180.00
5300,140379497298944,true,1788553284.447145,2,16920,35.27,-116.64,15000.00,0.00,-2.20,4.84,0.0,0.0,0.0,0.0,0.0,0.0
5300,140379497298944,false,1788553284.448,2,16920,-3398.08,-300.34,-790.02,-4.82,-1.01,2.14,0.00,0.00,0.00,180.00,180.00,180.00
5301,140379497298944,true,1788553284.463831,2,16920,35.27,-116.64,15000.00,0.00,-2.22,4.82,0.0,0.0,0.0,0.0,0.0,0.0
5301,140379497298944,false,1788553284.465,2,16922,-3398.02,-300.28,-789.80,-4.90,-1.15,2.09,0.00,0.00,0.00,180.00,180.00,180.00
5302,140379497298944,true,1788553284.480538,2,16922,35.27,-116.64,15000.00,0.00,-2.18,4.90,0.0,0.0,0.0,0.0,0.0,0.0
5302,140379497298944,false,1788553284.481,2,16922,-3398.05,-300.32,-789.74,-4.92,-1.22,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5303,140379497298944,true,1788553284.497142,2,16922,35.27,-116.64,15000.00,0.00,-2.15,4.92,0.0,0.0,0.0,0.0,0.0,0.0
5303,140379497298944,false,1788553284.498,2,16924,-3397.91,-300.40,-789.92,-4.89,-1.15,2.06,0.00,0.00,0.00,180.00,180.00,180.00
5304,140379497298944,true,1788553284.513841,2,16924,35.27,-116.64,15000.00,0.00,-2.15,4.89,0.0,0.0,0.0,0.0,0.0,0.0
5304,140379497298944,false,1788553284.515,2,16924,-3397.85,-300.38,-789.98,-4.86,-1.12,2.08,0.00,0.00,0.00,180.00,180.00,180.00
5305,140379497298944,true,1788553284.530519,2,16924,35.27,-116.64,15000.00,0.00,-2.17,4.86,0.0,0.0,0.0,0.0,0.0,0.0
5305,140379497298944,false,1788553284.531,2,16926,-3398.15,-300.20,-789.78,-4.89,-1.12,2.09,0.00,0.00,0.00,180.00,180.00,180.00
